table,year,version,row,column,level,se,state
2,2012,Final,1992,Other rural land,878.6,54.5408163265306,GA
2,2012,Final,1992,Pastureland,3039.2,85.4591836734694,GA
2,2012,Final,1992,Rangeland,0,NA,GA
2,2012,Final,1992,Total rural land,31760.4,73.2142857142857,GA
2,2012,Final,1997,Cropland,4758.5,97.2448979591837,GA
2,2012,Final,1997,CRP land,595.3,NA,GA
2,2012,Final,1997,Forest land,21849.5,191.632653061225,GA
2,2012,Final,1997,Other rural land,859.6,62.1428571428571,GA
2,2012,Final,1997,Pastureland,2891.5,85.2551020408163,GA
2,2012,Final,1997,Rangeland,0,NA,GA
2,2012,Final,1997,Total rural land,30954.4,81.6836734693878,GA
2,2012,Final,2002,Cropland,4421.9,111.530612244898,GA
2,2012,Final,2002,CRP land,310,NA,GA
2,2012,Final,2002,Forest land,22005.1,193.367346938776,GA
2,2012,Final,2002,Other rural land,866.9,61.530612244898,GA
2,2012,Final,2002,Pastureland,2807.3,102.34693877551,GA
2,2012,Final,2002,Rangeland,0,NA,GA
2,2012,Final,2002,Total rural land,30411.2,103.265306122449,GA
2,2012,Final,2007,Cropland,4174.1,135.408163265306,GA
2,2012,Final,2007,CRP land,231,NA,GA
2,2012,Final,2007,Forest land,21916.7,190.612244897959,GA
2,2012,Final,2007,Other rural land,922.7,68.469387755102,GA
2,2012,Final,2007,Pastureland,2825.8,116.122448979592,GA
2,2012,Final,2007,Rangeland,0,NA,GA
2,2012,Final,2007,Total rural land,30070.3,109.540816326531,GA
2,2012,Final,2012,Cropland,4188.1,144.642857142857,GA
2,2012,Final,2012,CRP land,218.8,NA,GA
2,2012,Final,2012,Forest land,21807.6,209.285714285714,GA
2,2012,Final,2012,Other rural land,982.5,67.4489795918367,GA
2,2012,Final,2012,Pastureland,2750.7,120,GA
2,2012,Final,2012,Rangeland,0,NA,GA
2,2012,Final,2012,Total rural land,29947.7,113.061224489796,GA
2,2012,Final,1982,Cropland,284.6,37.5,HI
2,2012,Final,1982,CRP land,NA,NA,HI
2,2012,Final,1982,Forest land,1620.9,80.2040816326531,HI
2,2012,Final,1982,Other rural land,482.8,86.0714285714286,HI
2,2012,Final,1982,Pastureland,59.9,11.1734693877551,HI
2,2012,Final,1982,Rangeland,1078.2,62.6530612244898,HI
2,2012,Final,1982,Total rural land,3526.4,16.2244897959184,HI
2,2012,Final,1987,Cropland,280.3,36.3265306122449,HI
2,2012,Final,1987,CRP land,0,NA,HI
2,2012,Final,1987,Forest land,1592.4,80.5612244897959,HI
2,2012,Final,1987,Other rural land,467,85.8673469387755,HI
2,2012,Final,1987,Pastureland,50.6,11.2244897959184,HI
2,2012,Final,1987,Rangeland,1064.9,63.469387755102,HI
2,2012,Final,1987,Total rural land,3455.2,16.3775510204082,HI
2,2012,Final,1992,Cropland,259.5,35.6632653061225,HI
2,2012,Final,1992,CRP land,0,NA,HI
2,2012,Final,1992,Forest land,1583.6,81.5816326530612,HI
2,2012,Final,1992,Other rural land,461.7,87.2959183673469,HI
2,2012,Final,1992,Pastureland,52,11.1224489795918,HI
2,2012,Final,1992,Rangeland,1074.4,65.1020408163265,HI
2,2012,Final,1992,Total rural land,3431.2,17.9591836734694,HI
2,2012,Final,1997,Cropland,229.6,30.5612244897959,HI
2,2012,Final,1997,CRP land,0,NA,HI
2,2012,Final,1997,Forest land,1599.4,77.7040816326531,HI
2,2012,Final,1997,Other rural land,499,84.4387755102041,HI
2,2012,Final,1997,Pastureland,53.7,11.3775510204082,HI
2,2012,Final,1997,Rangeland,1070.6,65.3571428571429,HI
2,2012,Final,1997,Total rural land,3452.3,17.8061224489796,HI
2,2012,Final,2002,Cropland,146.4,26.2755102040816,HI
2,2012,Final,2002,CRP land,0,NA,HI
2,2012,Final,2002,Forest land,1595,82.0918367346939,HI
2,2012,Final,2002,Other rural land,502.3,91.9897959183673,HI
2,2012,Final,2002,Pastureland,84.1,11.5816326530612,HI
2,2012,Final,2002,Rangeland,1101.6,56.1224489795918,HI
2,2012,Final,2002,Total rural land,3429.4,19.1836734693878,HI
2,2012,Final,2007,Cropland,100.2,30.969387755102,HI
2,2012,Final,2007,CRP land,0,NA,HI
2,2012,Final,2007,Forest land,1525.8,78.6224489795918,HI
2,2012,Final,2007,Other rural land,481.1,91.6836734693878,HI
2,2012,Final,2007,Pastureland,87.2,11.4285714285714,HI
2,2012,Final,2007,Rangeland,1075.5,53.9285714285714,HI
2,2012,Final,2007,Total rural land,3269.8,19.9489795918367,HI
2,2012,Final,2012,Cropland,85.7,29.5918367346939,HI
2,2012,Final,2012,CRP land,0,NA,HI
2,2012,Final,2012,Forest land,1526.9,79.8979591836735,HI
2,2012,Final,2012,Other rural land,477.5,91.734693877551,HI
2,2012,Final,2012,Pastureland,87.4,11.6836734693878,HI
2,2012,Final,2012,Rangeland,1069.8,53.0102040816327,HI
2,2012,Final,2012,Total rural land,3247.3,20.6632653061225,HI
2,2012,Final,1982,Cropland,6508.2,163.367346938776,ID
2,2012,Final,1982,CRP land,NA,NA,ID
2,2012,Final,1982,Forest land,4104.1,174.744897959184,ID
2,2012,Final,1982,Other rural land,386.1,41.8367346938776,ID
2,2012,Final,1982,Pastureland,1234.6,81.3775510204082,ID
2,2012,Final,1982,Rangeland,6908.8,188.775510204082,ID
2,2012,Final,1982,Total rural land,19141.8,27.3469387755102,ID
2,2012,Final,1987,Cropland,6163.8,158.316326530612,ID
2,2012,Final,1987,CRP land,448,NA,ID
2,2012,Final,1987,Forest land,4194.8,174.132653061224,ID
2,2012,Final,1987,Other rural land,406.9,40.3061224489796,ID
2,2012,Final,1987,Pastureland,1239.9,73.5714285714286,ID
2,2012,Final,1987,Rangeland,6826.3,183.367346938776,ID
2,2012,Final,1987,Total rural land,19279.7,28.5714285714286,ID
2,2012,Final,1992,Cropland,5715.5,161.785714285714,ID
2,2012,Final,1992,CRP land,822.4,NA,ID
2,2012,Final,1992,Forest land,4133.5,175.765306122449,ID
2,2012,Final,1992,Other rural land,417,40.8163265306122,ID
2,2012,Final,1992,Pastureland,1252.8,80.1020408163265,ID
2,2012,Final,1992,Rangeland,6793.7,184.132653061224,ID
2,2012,Final,1992,Total rural land,19134.9,31.8367346938776,ID
2,2012,Final,1997,Cropland,5535.6,161.122448979592,ID
2,2012,Final,1997,CRP land,784.2,NA,ID
2,2012,Final,1997,Forest land,4076.1,172.908163265306,ID
2,2012,Final,1997,Other rural land,424.3,40.765306122449,ID
2,2012,Final,1997,Pastureland,1273.4,76.5816326530612,ID
2,2012,Final,1997,Rangeland,6656.7,189.744897959184,ID
2,2012,Final,1997,Total rural land,18750.3,34.9489795918367,ID
2,2012,Final,2002,Cropland,5412.4,172.704081632653,ID
2,2012,Final,2002,CRP land,787.5,NA,ID
2,2012,Final,2002,Forest land,4106.5,166.224489795918,ID
2,2012,Final,2002,Other rural land,438.5,56.8367346938776,ID
2,2012,Final,2002,Pastureland,1296.2,87.6530612244898,ID
2,2012,Final,2002,Rangeland,6632.5,186.275510204082,ID
2,2012,Final,2002,Total rural land,18673.6,35,ID
2,2012,Final,2007,Cropland,5277.4,180.15306122449,ID
2,2012,Final,2007,CRP land,806.7,NA,ID
2,2012,Final,2007,Forest land,4107.5,168.265306122449,ID
2,2012,Final,2007,Other rural land,471.4,58.7755102040816,ID
2,2012,Final,2007,Pastureland,1308.8,95.6122448979592,ID
2,2012,Final,2007,Rangeland,6627.2,192.040816326531,ID
2,2012,Final,2007,Total rural land,18599,36.8367346938776,ID
2,2012,Final,2012,Cropland,5384.5,171.020408163265,ID
2,2012,Final,2012,CRP land,566.3,NA,ID
2,2012,Final,2012,Forest land,4099.1,168.877551020408,ID
2,2012,Final,2012,Other rural land,474.5,58.6224489795918,ID
2,2012,Final,2012,Pastureland,1420,99.8979591836735,ID
2,2012,Final,2012,Rangeland,6624.8,194.540816326531,ID
2,2012,Final,2012,Total rural land,18569.2,37.1938775510204,ID
2,2012,Final,1982,Cropland,24752.5,134.897959183673,IL
2,2012,Final,1982,CRP land,NA,NA,IL
2,2012,Final,1982,Forest land,3626.1,89.5408163265306,IL
2,2012,Final,1982,Other rural land,661.7,17.5,IL
2,2012,Final,1982,Pastureland,3180.5,115.459183673469,IL
2,2012,Final,1982,Rangeland,0,NA,IL
2,2012,Final,1982,Total rural land,32220.8,64.6428571428571,IL
2,2012,Final,1987,Cropland,24719.8,131.989795918367,IL
2,2012,Final,1987,CRP land,120.7,NA,IL
2,2012,Final,1987,Forest land,3647.7,89.030612244898,IL
2,2012,Final,1987,Other rural land,660.8,19.1326530612245,IL
2,2012,Final,1987,Pastureland,2937.3,107.65306122449,IL
2,2012,Final,1987,Rangeland,0,NA,IL
2,2012,Final,1987,Total rural land,32086.3,67.5,IL
2,2012,Final,1992,Cropland,24139.8,128.622448979592,IL
2,2012,Final,1992,CRP land,706.2,NA,IL
2,2012,Final,1992,Forest land,3707.4,88.8265306122449,IL
2,2012,Final,1992,Other rural land,652.8,19.3367346938775,IL
2,2012,Final,1992,Pastureland,2774.1,105.816326530612,IL
2,2012,Final,1992,Rangeland,0,NA,IL
2,2012,Final,1992,Total rural land,31980.3,67.7040816326531,IL
2,2012,Final,1997,Cropland,24061.2,110.255102040816,IL
2,2012,Final,1997,CRP land,725.6,NA,IL
2,2012,Final,1997,Forest land,3804.7,84.6428571428572,IL
2,2012,Final,1997,Other rural land,637.6,22.6020408163265,IL
2,2012,Final,1997,Pastureland,2519.8,96.734693877551,IL
2,2012,Final,1997,Rangeland,0,NA,IL
2,2012,Final,1997,Total rural land,31748.9,63.5714285714286,IL
2,2012,Final,2002,Cropland,24133.7,117.755102040816,IL
2,2012,Final,2002,CRP land,655.4,NA,IL
2,2012,Final,2002,Forest land,3929.7,88.1122448979592,IL
2,2012,Final,2002,Other rural land,649.1,29.4897959183673,IL
2,2012,Final,2002,Pastureland,2233.5,93.6224489795918,IL
2,2012,Final,2002,Rangeland,0,NA,IL
2,2012,Final,2002,Total rural land,31601.4,68.7755102040816,IL
2,2012,Final,2007,Cropland,23883.8,114.489795918367,IL
2,2012,Final,2007,CRP land,677.2,NA,IL
2,2012,Final,2007,Forest land,3992.7,88.265306122449,IL
2,2012,Final,2007,Other rural land,671.9,31.6836734693878,IL
2,2012,Final,2007,Pastureland,2236,88.3673469387755,IL
2,2012,Final,2007,Rangeland,0,NA,IL
2,2012,Final,2007,Total rural land,31461.6,72.5,IL
2,2012,Final,2012,Cropland,23920.8,123.112244897959,IL
2,2012,Final,2012,CRP land,554.4,NA,IL
2,2012,Final,2012,Forest land,4024,89.5918367346939,IL
2,2012,Final,2012,Other rural land,674.1,32.7040816326531,IL
2,2012,Final,2012,Pastureland,2220.6,96.8877551020408,IL
2,2012,Final,2012,Rangeland,0,NA,IL
2,2012,Final,2012,Total rural land,31393.9,74.6428571428572,IL
2,2012,Final,1982,Cropland,13818.3,95.969387755102,IN
2,2012,Final,1982,CRP land,NA,NA,IN
2,2012,Final,1982,Forest land,3812.2,72.2959183673469,IN
2,2012,Final,1982,Other rural land,723.7,35.2040816326531,IN
2,2012,Final,1982,Pastureland,2201.4,61.6836734693878,IN
2,2012,Final,1982,Rangeland,0,NA,IN
2,2012,Final,1982,Total rural land,20555.6,46.9897959183673,IN
2,2012,Final,1987,Cropland,13890.4,100.918367346939,IN
2,2012,Final,1987,CRP land,143.5,NA,IN
2,2012,Final,1987,Forest land,3824.9,72.2959183673469,IN
2,2012,Final,1987,Other rural land,670.6,34.030612244898,IN
2,2012,Final,1987,Pastureland,1901.6,57.0408163265306,IN
2,2012,Final,1987,Rangeland,0,NA,IN
2,2012,Final,1987,Total rural land,20431,48.4183673469388,IN
2,2012,Final,1992,Cropland,13560,103.010204081633,IN
2,2012,Final,1992,CRP land,413.1,NA,IN
2,2012,Final,1992,Forest land,3824.4,73.0102040816327,IN
2,2012,Final,1992,Other rural land,679.8,37.5,IN
2,2012,Final,1992,Pastureland,1843.8,57.3979591836735,IN
2,2012,Final,1992,Rangeland,0,NA,IN
2,2012,Final,1992,Total rural land,20321.1,52.2448979591837,IN
2,2012,Final,1997,Cropland,13453.1,114.489795918367,IN
2,2012,Final,1997,CRP land,377.9,NA,IN
2,2012,Final,1997,Forest land,3811.2,73.5714285714286,IN
2,2012,Final,1997,Other rural land,650.5,32.4489795918367,IN
2,2012,Final,1997,Pastureland,1842.3,56.0714285714286,IN
2,2012,Final,1997,Rangeland,0,NA,IN
2,2012,Final,1997,Total rural land,20135,58.265306122449,IN
2,2012,Final,2002,Cropland,13355.5,116.479591836735,IN
2,2012,Final,2002,CRP land,239.5,NA,IN
2,2012,Final,2002,Forest land,3847.5,76.530612244898,IN
2,2012,Final,2002,Other rural land,630.6,42.5510204081633,IN
2,2012,Final,2002,Pastureland,1907,77.8571428571429,IN
2,2012,Final,2002,Rangeland,0,NA,IN
2,2012,Final,2002,Total rural land,19980.1,60.8163265306122,IN
2,2012,Final,2007,Cropland,13258.2,122.040816326531,IN
2,2012,Final,2007,CRP land,194.9,NA,IN
2,2012,Final,2007,Forest land,3900.3,76.5816326530612,IN
2,2012,Final,2007,Other rural land,651.3,40,IN
2,2012,Final,2007,Pastureland,1842.7,72.1428571428572,IN
2,2012,Final,2007,Rangeland,0,NA,IN
2,2012,Final,2007,Total rural land,19847.4,63.6224489795918,IN
2,2012,Final,2012,Cropland,13308.2,118.571428571429,IN
2,2012,Final,2012,CRP land,153.3,NA,IN
2,2012,Final,2012,Forest land,3938,78.2142857142857,IN
2,2012,Final,2012,Other rural land,636.1,41.3775510204082,IN
2,2012,Final,2012,Pastureland,1736.2,77.7040816326531,IN
2,2012,Final,2012,Rangeland,0,NA,IN
2,2012,Final,2012,Total rural land,19771.8,64.8469387755102,IN
2,2012,Final,1982,Cropland,26375.9,132.19387755102,IA
2,2012,Final,1982,CRP land,NA,NA,IA
2,2012,Final,1982,Forest land,1911,75.4591836734694,IA
2,2012,Final,1982,Other rural land,920.1,30.4081632653061,IA
2,2012,Final,1982,Pastureland,4539.5,97.6530612244898,IA
2,2012,Final,1982,Rangeland,0,NA,IA
2,2012,Final,1982,Total rural land,33746.5,49.234693877551,IA
2,2012,Final,1987,Cropland,25661.1,127.295918367347,IA
2,2012,Final,1987,CRP land,1243.4,NA,IA
2,2012,Final,1987,Forest land,1980.5,75.3571428571428,IA
2,2012,Final,1987,Other rural land,880,29.7959183673469,IA
2,2012,Final,1987,Pastureland,3950.5,100.765306122449,IA
2,2012,Final,1987,Rangeland,0,NA,IA
2,2012,Final,1987,Total rural land,33715.5,52.5510204081633,IA
2,2012,Final,1992,Cropland,24898.9,120.357142857143,IA
2,2012,Final,1992,CRP land,2089.8,NA,IA
2,2012,Final,1992,Forest land,2117.4,79.4387755102041,IA
2,2012,Final,1992,Other rural land,860.1,28.8775510204082,IA
2,2012,Final,1992,Pastureland,3708.5,100.816326530612,IA
2,2012,Final,1992,Rangeland,0,NA,IA
2,2012,Final,1992,Total rural land,33674.7,52.6020408163265,IA
2,2012,Final,1997,Cropland,25212.6,115.816326530612,IA
2,2012,Final,1997,CRP land,1739,NA,IA
2,2012,Final,1997,Forest land,2215.6,82.1428571428571,IA
2,2012,Final,1997,Other rural land,867.8,30.3061224489796,IA
2,2012,Final,1997,Pastureland,3534.9,91.8367346938776,IA
2,2012,Final,1997,Rangeland,0,NA,IA
2,2012,Final,1997,Total rural land,33569.9,53.8775510204082,IA
2,2012,Final,2002,Cropland,25370.6,123.367346938776,IA
2,2012,Final,2002,CRP land,1507.8,NA,IA
2,2012,Final,2002,Forest land,2321.3,82.2448979591837,IA
2,2012,Final,2002,Other rural land,853.4,37.7040816326531,IA
2,2012,Final,2002,Pastureland,3423.8,91.3775510204082,IA
2,2012,Final,2002,Rangeland,0,NA,IA
2,2012,Final,2002,Total rural land,33476.9,55.5102040816327,IA
2,2012,Final,2007,Cropland,25474.7,115.663265306122,IA
2,2012,Final,2007,CRP land,1427.3,NA,IA
2,2012,Final,2007,Forest land,2356.6,75.765306122449,IA
2,2012,Final,2007,Other rural land,879.3,42.2448979591837,IA
2,2012,Final,2007,Pastureland,3266.8,83.9795918367347,IA
2,2012,Final,2007,Rangeland,0,NA,IA
2,2012,Final,2007,Total rural land,33404.7,58.5714285714286,IA
2,2012,Final,2012,Cropland,25968.2,129.948979591837,IA
2,2012,Final,2012,CRP land,1030.6,NA,IA
2,2012,Final,2012,Forest land,2358.6,80.9183673469388,IA
2,2012,Final,2012,Other rural land,897.1,43.7244897959184,IA
2,2012,Final,2012,Pastureland,3104.5,106.071428571429,IA
2,2012,Final,2012,Rangeland,0,NA,IA
2,2012,Final,2012,Total rural land,33359,59.1836734693878,IA
2,2012,Final,1982,Cropland,29122.8,204.285714285714,KS
2,2012,Final,1982,CRP land,NA,NA,KS
2,2012,Final,1982,Forest land,1571.2,55.5102040816327,KS
2,2012,Final,1982,Other rural land,688.3,32.3469387755102,KS
2,2012,Final,1982,Pastureland,2122.9,75.2040816326531,KS
2,2012,Final,1982,Rangeland,16427.5,175.918367346939,KS
2,2012,Final,1982,Total rural land,49932.7,37.6020408163265,KS
2,2012,Final,1987,Cropland,28496.6,201.938775510204,KS
2,2012,Final,1987,CRP land,645.7,NA,KS
2,2012,Final,1987,Forest land,1574.7,56.2755102040816,KS
2,2012,Final,1987,Other rural land,682.2,32.6020408163265,KS
2,2012,Final,1987,Pastureland,2173,71.4795918367347,KS
2,2012,Final,1987,Rangeland,16332.1,174.744897959184,KS
2,2012,Final,1987,Total rural land,49904.3,37.9081632653061,KS
2,2012,Final,1992,Cropland,26535.2,207.19387755102,KS
2,2012,Final,1992,CRP land,2867.3,NA,KS
2,2012,Final,1992,Forest land,1658.1,56.7857142857143,KS
2,2012,Final,1992,Other rural land,688.5,29.0816326530612,KS
2,2012,Final,1992,Pastureland,2292.1,72.3469387755102,KS
2,2012,Final,1992,Rangeland,15753,170.867346938776,KS
2,2012,Final,1992,Total rural land,49794.2,39.6428571428571,KS
2,2012,Final,1997,Cropland,26485.8,211.020408163265,KS
2,2012,Final,1997,CRP land,2848.8,NA,KS
2,2012,Final,1997,Forest land,1666.2,55.3061224489796,KS
2,2012,Final,1997,Other rural land,699.7,30.3061224489796,KS
2,2012,Final,1997,Pastureland,2319.1,71.9387755102041,KS
2,2012,Final,1997,Rangeland,15659.8,176.785714285714,KS
2,2012,Final,1997,Total rural land,49679.4,39.2857142857143,KS
2,2012,Final,2002,Cropland,26458.3,185.510204081633,KS
2,2012,Final,2002,CRP land,2625.5,NA,KS
2,2012,Final,2002,Forest land,1688.9,54.5918367346939,KS
2,2012,Final,2002,Other rural land,714.1,36.4795918367347,KS
2,2012,Final,2002,Pastureland,2414.8,100,KS
2,2012,Final,2002,Rangeland,15694.7,173.112244897959,KS
2,2012,Final,2002,Total rural land,49596.3,40.4591836734694,KS
2,2012,Final,2007,Cropland,25606.2,201.122448979592,KS
2,2012,Final,2007,CRP land,3164.7,NA,KS
2,2012,Final,2007,Forest land,1746.2,65.7142857142857,KS
2,2012,Final,2007,Other rural land,762.6,45.6632653061224,KS
2,2012,Final,2007,Pastureland,2566.7,105.816326530612,KS
2,2012,Final,2007,Rangeland,15686.8,188.163265306122,KS
2,2012,Final,2007,Total rural land,49533.2,45.4591836734694,KS
2,2012,Final,2012,Cropland,25834.1,248.418367346939,KS
2,2012,Final,2012,CRP land,2352.8,NA,KS
2,2012,Final,2012,Forest land,1790.1,68.1122448979592,KS
2,2012,Final,2012,Other rural land,760.6,42.5,KS
2,2012,Final,2012,Pastureland,2967,140.765306122449,KS
2,2012,Final,2012,Rangeland,15808.1,191.989795918367,KS
2,2012,Final,2012,Total rural land,49512.7,46.5816326530612,KS
2,2012,Final,1982,Cropland,5928.6,79.5408163265306,KY
2,2012,Final,1982,CRP land,NA,NA,KY
2,2012,Final,1982,Forest land,10521.2,89.234693877551,KY
2,2012,Final,1982,Other rural land,686.3,32.8061224489796,KY
2,2012,Final,1982,Pastureland,5943.6,80.9183673469388,KY
2,2012,Final,1982,Rangeland,0,NA,KY
2,2012,Final,1982,Total rural land,23079.7,38.1122448979592,KY
2,2012,Final,1987,Cropland,5447.8,91.530612244898,KY
2,2012,Final,1987,CRP land,204.4,NA,KY
2,2012,Final,1987,Forest land,10568.7,98.469387755102,KY
2,2012,Final,1987,Other rural land,707.6,33.5204081632653,KY
2,2012,Final,1987,Pastureland,5911.7,82.0408163265306,KY
2,2012,Final,1987,Rangeland,0,NA,KY
2,2012,Final,1987,Total rural land,22840.2,43.6224489795918,KY
2,2012,Final,1992,Cropland,5097.2,84.2857142857143,KY
2,2012,Final,1992,CRP land,423.3,NA,KY
2,2012,Final,1992,Forest land,10640.1,103.826530612245,KY
2,2012,Final,1992,Other rural land,570,27.9081632653061,KY
2,2012,Final,1992,Pastureland,5892,70.9183673469388,KY
2,2012,Final,1992,Rangeland,0,NA,KY
2,2012,Final,1992,Total rural land,22622.6,46.0204081632653,KY
2,2012,Final,1997,Cropland,5191.9,74.234693877551,KY
2,2012,Final,1997,CRP land,332.2,NA,KY
2,2012,Final,1997,Forest land,10701.1,103.163265306122,KY
2,2012,Final,1997,Other rural land,462.6,20.5612244897959,KY
2,2012,Final,1997,Pastureland,5686,63.4183673469388,KY
2,2012,Final,1997,Rangeland,0,NA,KY
2,2012,Final,1997,Total rural land,22373.8,52.3469387755102,KY
2,2012,Final,2002,Cropland,5346.2,149.336734693878,KY
2,2012,Final,2002,CRP land,272.7,NA,KY
2,2012,Final,2002,Forest land,10614,96.9897959183673,KY
2,2012,Final,2002,Other rural land,539.9,37.9081632653061,KY
2,2012,Final,2002,Pastureland,5237.2,135.510204081633,KY
2,2012,Final,2002,Rangeland,0,NA,KY
2,2012,Final,2002,Total rural land,22010,50.6122448979592,KY
2,2012,Final,2007,Cropland,5213,148.520408163265,KY
2,2012,Final,2007,CRP land,285.8,NA,KY
2,2012,Final,2007,Forest land,10588.1,95.4081632653061,KY
2,2012,Final,2007,Other rural land,516.9,49.5918367346939,KY
2,2012,Final,2007,Pastureland,5280.8,148.979591836735,KY
2,2012,Final,2007,Rangeland,0,NA,KY
2,2012,Final,2007,Total rural land,21884.6,51.5816326530612,KY
2,2012,Final,2012,Cropland,5463.4,131.887755102041,KY
2,2012,Final,2012,CRP land,169.1,NA,KY
2,2012,Final,2012,Forest land,10611,89.3877551020408,KY
2,2012,Final,2012,Other rural land,510.8,46.530612244898,KY
2,2012,Final,2012,Pastureland,5070.8,133.061224489796,KY
2,2012,Final,2012,Rangeland,0,NA,KY
2,2012,Final,2012,Total rural land,21825.1,50.8673469387755,KY
2,2012,Final,1982,Cropland,6333.8,112.5,LA
2,2012,Final,1982,CRP land,NA,NA,LA
2,2012,Final,1982,Forest land,13019.6,117.959183673469,LA
2,2012,Final,1982,Other rural land,2837.6,77.2448979591837,LA
2,2012,Final,1982,Pastureland,2322.8,79.6428571428571,LA
2,2012,Final,1982,Rangeland,214.4,21.0204081632653,LA
2,2012,Final,1982,Total rural land,24728.2,34.6938775510204,LA
2,2012,Final,1987,Cropland,6178.4,96.4795918367347,LA
2,2012,Final,1987,CRP land,42.3,NA,LA
2,2012,Final,1987,Forest land,12856.3,116.377551020408,LA
2,2012,Final,1987,Other rural land,2889.7,76.3775510204082,LA
2,2012,Final,1987,Pastureland,2285.3,79.4897959183673,LA
